timestamp_s,channel,rail_name,voltage_v,current_a,power_w
17850.823101,2,VDD_CPU_GPU_CV,4.9120,2.3840,11.7102
17850.824527,3,VDD_SOC,4.9440,0.6800,3.3619
17850.841696,1,VDD_IN,4.9520,4.0400,20.0061
17850.843203,2,VDD_CPU_GPU_CV,4.9120,2.3920,11.7495
17850.844474,3,VDD_SOC,4.9360,0.6800,3.3565
17850.861782,1,VDD_IN,4.9520,4.0560,20.0853
17850.863313,2,VDD_CPU_GPU_CV,4.9120,2.4000,11.7888
17850.864712,3,VDD_SOC,4.9360,0.6880,3.3960
17850.881853,1,VDD_IN,4.9520,4.0720,20.1645
17850.883412,2,VDD_CPU_GPU_CV,4.9120,2.4080,11.8281
17850.884749,3,VDD_SOC,4.9360,0.6960,3.4355
17850.901938,1,VDD_IN,4.9520,4.0880,20.2438
