timestamp_s,channel,rail_name,voltage_v,current_a,power_w
15650.105746,3,VDD_SOC,5.0400,0.3280,1.6531
15650.113062,1,VDD_IN,5.0400,1.3920,7.0157
15650.114495,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.115767,3,VDD_SOC,5.0400,0.3280,1.6531
15650.123133,1,VDD_IN,5.0400,1.3840,6.9754
15650.124619,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.125897,3,VDD_SOC,5.0400,0.3280,1.6531
15650.133203,1,VDD_IN,5.0400,1.3760,6.9350
15650.134635,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.135998,3,VDD_SOC,5.0400,0.3280,1.6531
15650.143278,1,VDD_IN,5.0400,1.3680,6.8947
15650.144798,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.146136,3,VDD_SOC,5.0400,0.3280,1.6531
15650.153374,1,VDD_IN,5.0400,1.3680,6.8947
15650.154973,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.156288,3,VDD_SOC,5.0400,0.3280,1.6531
15650.163445,1,VDD_IN,5.0400,1.3760,6.9350
15650.164909,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.166205,3,VDD_SOC,5.0400,0.3280,1.6531
15650.173516,1,VDD_IN,5.0400,1.3760,6.9350
15650.174950,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.176245,3,VDD_SOC,5.0400,0.3280,1.6531
15650.183588,1,VDD_IN,5.0400,1.3760,6.9350
15650.185033,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.186319,3,VDD_SOC,5.0400,0.3280,1.6531
15650.193660,1,VDD_IN,5.0400,1.3840,6.9754
15650.195101,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.196390,3,VDD_SOC,5.0400,0.3280,1.6531
15650.203731,1,VDD_IN,5.0400,1.3840,6.9754
15650.205162,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.206523,3,VDD_SOC,5.0400,0.3280,1.6531
15650.213810,1,VDD_IN,5.0400,1.3840,6.9754
15650.215295,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.216581,3,VDD_SOC,5.0400,0.3280,1.6531
15650.223879,1,VDD_IN,5.0400,1.3920,7.0157
15650.225390,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.226686,3,VDD_SOC,5.0400,0.3280,1.6531
15650.233951,1,VDD_IN,5.0400,1.3920,7.0157
15650.235413,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.236739,3,VDD_SOC,5.0400,0.3280,1.6531
15650.244030,1,VDD_IN,5.0400,1.3920,7.0157
15650.245588,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.246974,3,VDD_SOC,5.0400,0.3280,1.6531
15650.254119,1,VDD_IN,5.0400,1.3840,6.9754
15650.255596,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.256958,3,VDD_SOC,5.0400,0.3280,1.6531
15650.264186,1,VDD_IN,5.0400,1.3760,6.9350
15650.265652,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.266935,3,VDD_SOC,5.0400,0.3280,1.6531
15650.274259,1,VDD_IN,5.0400,1.3760,6.9350
15650.275693,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.276991,3,VDD_SOC,5.0400,0.3280,1.6531
15650.284330,1,VDD_IN,5.0400,1.3760,6.9350
15650.285780,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.287056,3,VDD_SOC,5.0400,0.3280,1.6531
15650.294404,1,VDD_IN,5.0400,1.3840,6.9754
15650.295884,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.297180,3,VDD_SOC,5.0400,0.3280,1.6531
15650.304487,1,VDD_IN,5.0400,1.3840,6.9754
15650.305973,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.307254,3,VDD_SOC,5.0400,0.3280,1.6531
15650.314557,1,VDD_IN,5.0400,1.3840,6.9754
15650.315987,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.317293,3,VDD_SOC,5.0400,0.3280,1.6531
15650.324628,1,VDD_IN,5.0400,1.3920,7.0157
15650.326138,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.327425,3,VDD_SOC,5.0400,0.3280,1.6531
15650.334699,1,VDD_IN,5.0400,1.3920,7.0157
15650.336149,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.337436,3,VDD_SOC,5.0400,0.3280,1.6531
